source_file,sheet,source_column,raw_township,raw_state_region,suggested_canonical_township,suggested_canonical_state_region,confidence,match_type,row_count,reason,recommended_alias_mapping
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Lanmataw,YANGON,Twantay,Yangon,53.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Lanmadaw (Yangon),"""Twantay"": [""Lanmataw""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Lanmataw,YANGON,Hlaingtharya (West),Yangon,50.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Lanmadaw (Yangon),"""Hlaingtharya (West)"": [""Lanmataw""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Launglone,TANINTHARYI,Launglon,Tanintharyi,94.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Launglon (Tanintharyi),"""Launglon"": [""Launglone""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Launglone,TANINTHARYI,Kawthoung,Tanintharyi,44.4,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Launglon (Tanintharyi),"""Kawthoung"": [""Launglone""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Launglone,TANINTHARYI,Thayetchaung,Tanintharyi,38.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Launglon (Tanintharyi),"""Thayetchaung"": [""Launglone""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,MYITTHAR,MANDALAY,Myittha,Mandalay,93.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Myittha (Mandalay),"""Myittha"": [""MYITTHAR""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,MYITTHAR,MANDALAY,Chanmyathazi,Mandalay,50.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Myittha (Mandalay),"""Chanmyathazi"": [""MYITTHAR""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,MYITTHAR,MANDALAY,Meiktila,Mandalay,50.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Myittha (Mandalay),"""Meiktila"": [""MYITTHAR""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Maw Kyun,AYEYARWADDY,Maubin,Ayeyarwady,61.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Maubin (Ayeyarwady),"""Maubin"": [""Maw Kyun""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Maw Kyun,AYEYARWADDY,Magway,Magway,61.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Maubin (Ayeyarwady),"""Magway"": [""Maw Kyun""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Maw Kyun,AYEYARWADDY,Mrauk-U,Rakhine,61.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Maubin (Ayeyarwady),"""Mrauk-U"": [""Maw Kyun""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Myaunaung,AYEYARWADDY,Myanaung,Ayeyarwady,94.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Myanaung (Ayeyarwady),"""Myanaung"": [""Myaunaung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Myaunaung,AYEYARWADDY,Munaung,Rakhine,87.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Myanaung (Ayeyarwady),"""Munaung"": [""Myaunaung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Myaunaung,AYEYARWADDY,Myaung,Sagaing,80.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Myanaung (Ayeyarwady),"""Myaung"": [""Myaunaung""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Nahtogyi,MANDALAY,Natogyi,Mandalay,93.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Natogyi (Mandalay),"""Natogyi"": [""Nahtogyi""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Nahtogyi,MANDALAY,Patheingyi,Mandalay,44.4,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Natogyi (Mandalay),"""Patheingyi"": [""Nahtogyi""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Nahtogyi,MANDALAY,Chanmyathazi,Mandalay,40.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Natogyi (Mandalay),"""Chanmyathazi"": [""Nahtogyi""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Nam San,SHAN,Namhsan,Shan (North),92.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Namhsan (Shan (North)),"""Namhsan"": [""Nam San""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Nam San,SHAN,Namhkan,Shan (North),76.9,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Namhsan (Shan (North)),"""Namhkan"": [""Nam San""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Nam San,SHAN,Nansang,Shan (South),76.9,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Namhsan (Shan (North)),"""Nansang"": [""Nam San""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Nat Mount,MAGWAY,Natmauk,Magway,66.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Natmauk (Magway),"""Natmauk"": [""Nat Mount""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Nat Mount,MAGWAY,Sinbaungwe,Magway,44.4,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Natmauk (Magway),"""Sinbaungwe"": [""Nat Mount""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Nat Mount,MAGWAY,Mindon,Magway,42.9,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Natmauk (Magway),"""Mindon"": [""Nat Mount""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Natmount,MAGWAY,Natmauk,Magway,66.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Natmauk (Magway),"""Natmauk"": [""Natmount""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Natmount,MAGWAY,Sinbaungwe,Magway,44.4,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Natmauk (Magway),"""Sinbaungwe"": [""Natmount""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Natmount,MAGWAY,Mindon,Magway,42.9,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Natmauk (Magway),"""Mindon"": [""Natmount""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,OAKKAN,YANGON,Kyauktan,Yangon,57.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyauktan (Yangon),"""Kyauktan"": [""OAKKAN""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,OAKKAN,YANGON,Bahan,Yangon,54.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyauktan (Yangon),"""Bahan"": [""OAKKAN""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,OAKKAN,YANGON,Kayan,Yangon,54.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyauktan (Yangon),"""Kayan"": [""OAKKAN""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Paungdale,BAGO WEST,Paungde,Bago (West),87.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Paungde (Bago (West)),"""Paungde"": [""Paungdale""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Paungdale,BAGO WEST,Padaung,Bago (West),62.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Paungde (Bago (West)),"""Padaung"": [""Paungdale""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Paungdale,BAGO WEST,Paukkhaung,Bago (West),52.6,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Paungde (Bago (West)),"""Paukkhaung"": [""Paungdale""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Phyue,BAGO EAST,Phyu,Bago (East),88.9,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Phyu (Bago (East)),"""Phyu"": [""Phyue""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Phyue,BAGO EAST,Nyaunglebin,Bago (East),37.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Phyu (Bago (East)),"""Nyaunglebin"": [""Phyue""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Phyue,BAGO EAST,Yedashe,Bago (East),33.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Phyu (Bago (East)),"""Yedashe"": [""Phyue""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Pyuntasa,BAGO EAST,Kyauktaga,Bago (East),58.8,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyauktaga (Bago (East)),"""Kyauktaga"": [""Pyuntasa""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Pyuntasa,BAGO EAST,Phyu,Bago (East),50.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyauktaga (Bago (East)),"""Phyu"": [""Pyuntasa""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Pyuntasa,BAGO EAST,Yedashe,Bago (East),40.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyauktaga (Bago (East)),"""Yedashe"": [""Pyuntasa""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,THONZE,BAGO WEST,Thegon,Bago (West),66.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thegon (Bago (West)),"""Thegon"": [""THONZE""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,THONZE,BAGO WEST,Monyo,Bago (West),36.4,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thegon (Bago (West)),"""Monyo"": [""THONZE""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,THONZE,BAGO WEST,Okpho,Bago (West),36.4,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thegon (Bago (West)),"""Okpho"": [""THONZE""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,TIKEKYI ,BAGO WEST,Thegon,Bago (West),30.8,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thegon (Bago (West)),"""Thegon"": [""TIKEKYI""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,TIKEKYI ,BAGO WEST,Nattalin,Bago (West),26.7,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thegon (Bago (West)),"""Nattalin"": [""TIKEKYI""]"
01_Data/Booking/KMMF3002 KMM Booking Data.2.xlsx,Data,Township,TIKEKYI ,BAGO WEST,Gyobingauk,Bago (West),23.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thegon (Bago (West)),"""Gyobingauk"": [""TIKEKYI""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Tantabin ,BAGO EAST,Htantabin,Bago (East),94.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Htantabin (Bago (East)),"""Htantabin"": [""Tantabin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Tantabin ,BAGO EAST,Thanatpin,Bago (East),70.6,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Htantabin (Bago (East)),"""Thanatpin"": [""Tantabin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Tantabin ,BAGO EAST,Nyaunglebin,Bago (East),52.6,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Htantabin (Bago (East)),"""Nyaunglebin"": [""Tantabin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thet Na Pin,BAGO EAST,Thanatpin,Bago (East),77.8,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thanatpin (Bago (East)),"""Thanatpin"": [""Thet Na Pin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thet Na Pin,BAGO EAST,Htantabin,Bago (East),55.6,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thanatpin (Bago (East)),"""Htantabin"": [""Thet Na Pin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thet Na Pin,BAGO EAST,Shwegyin,Bago (East),47.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thanatpin (Bago (East)),"""Shwegyin"": [""Thet Na Pin""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thone Gwa,YANGON,Thongwa,Yangon,93.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thongwa (Yangon),"""Thongwa"": [""Thone Gwa""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thone Gwa,YANGON,Ahlone,Yangon,57.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thongwa (Yangon),"""Ahlone"": [""Thone Gwa""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Thone Gwa,YANGON,Thaketa,Yangon,53.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Thongwa (Yangon),"""Thaketa"": [""Thone Gwa""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Warr Khal Ma,AYEYARWADDY,Wakema,Ayeyarwady,62.5,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Wakema (Ayeyarwady),"""Wakema"": [""Warr Khal Ma""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Warr Khal Ma,AYEYARWADDY,Hakha,Chin,53.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Wakema (Ayeyarwady),"""Hakha"": [""Warr Khal Ma""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Warr Khal Ma,AYEYARWADDY,Kalaw,Shan (South),53.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Wakema (Ayeyarwady),"""Kalaw"": [""Warr Khal Ma""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Watt Latt,SAGAING,Wetlet,Sagaing,57.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Wetlet (Sagaing),"""Wetlet"": [""Watt Latt""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Watt Latt,SAGAING,Katha,Sagaing,46.2,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Wetlet (Sagaing),"""Katha"": [""Watt Latt""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Watt Latt,SAGAING,Mawlaik,Sagaing,40.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Wetlet (Sagaing),"""Mawlaik"": [""Watt Latt""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Yatsauk,SHAN,Kyaukme,Shan (North),57.1,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyaukme (Shan (North)),"""Kyaukme"": [""Yatsauk""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Yatsauk,SHAN,Lawksawk,Shan (South),53.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyaukme (Shan (North)),"""Lawksawk"": [""Yatsauk""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,Yatsauk,SHAN,Namtu,Shan (North),50.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Kyaukme (Shan (North)),"""Namtu"": [""Yatsauk""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,zeekone,BAGO WEST,Zigon,Bago (West),50.0,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Zigon (Bago (West)),"""Zigon"": [""zeekone""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,zeekone,BAGO WEST,Thegon,Bago (West),46.2,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Zigon (Bago (West)),"""Thegon"": [""zeekone""]"
01_Data/Sales/2026_KMM_CPI copy.xlsx,2026_KMM_DATA,Township,zeekone,BAGO WEST,Monyo,Bago (West),33.3,Unmatched,1,no exact/normalized/current-alias match; fuzzy below 95; top suggestion Zigon (Bago (West)),"""Monyo"": [""zeekone""]"
